group	node_shape	property_subject	property_kind	path	class	datatype	node	node_kind	min_count	max_count	has_value	min_length	max_length	min_inclusive	max_inclusive	pattern	flags	in_values
Schema	urn:codex:bootstrap:1.0.0#Schema#shape/xone/mode/203f7b982ddb4fde8ad183d93203879b2fd3a69e7f2db950f71c93106591fc63	urn:codex:bootstrap:1.0.0#Schema#shape/xone/mode/203f7b982ddb4fde8ad183d93203879b2fd3a69e7f2db950f71c93106591fc63/property/e096b9761df183f6886b18618e6a7f4eed3bdc00f849d20bd315550a4bbb19cd		urn:codex:bootstrap:1.0.0#authoringMode							$SimplifiedMode							
SchemaImport	urn:codex:bootstrap:1.0.0#SchemaImport#shape	urn:codex:bootstrap:1.0.0#SchemaImport#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
SchemaImport	urn:codex:bootstrap:1.0.0#SchemaImport#shape	urn:codex:bootstrap:1.0.0#SchemaImport#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
SchemaImport	urn:codex:bootstrap:1.0.0#SchemaImport#shape	urn:codex:bootstrap:1.0.0#SchemaImport#shape/property/trait/52367a6622b19f08825e915fad80c542ad4f4c34dbcebad9f5007994b3e39208	trait	urn:codex:bootstrap:1.0.0#reference				http://www.w3.org/ns/shacl#IRI	1	1								
SchemaImport	urn:codex:bootstrap:1.0.0#SchemaImport#shape	urn:codex:bootstrap:1.0.0#SchemaImport#shape/property/trait/9359f3bb2efa7aabd0264fb67fb1d99f91871778e9b887179d6b2debaa251ec6	trait	urn:codex:bootstrap:1.0.0#namespace		http://www.w3.org/2001/XMLSchema#string			1	1								
SchemaImports	urn:codex:bootstrap:1.0.0#SchemaImports#shape	urn:codex:bootstrap:1.0.0#SchemaImports#shape/property/child/35b5cdac88dfa77dd5503129f4d134585dca9a0f13f6acfb64659ddfab4f4929	child	urn:codex:bootstrap:1.0.0#SchemaImports#child/35b5cdac88dfa77dd5503129f4d134585dca9a0f13f6acfb64659ddfab4f4929	urn:codex:bootstrap:1.0.0#SchemaImport				1									
SchemaImports	urn:codex:bootstrap:1.0.0#SchemaImports#shape	urn:codex:bootstrap:1.0.0#SchemaImports#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
SchemaImports	urn:codex:bootstrap:1.0.0#SchemaImports#shape	urn:codex:bootstrap:1.0.0#SchemaImports#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TargetConcept	urn:codex:bootstrap:1.0.0#TargetConcept#shape	urn:codex:bootstrap:1.0.0#TargetConcept#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TargetConcept	urn:codex:bootstrap:1.0.0#TargetConcept#shape	urn:codex:bootstrap:1.0.0#TargetConcept#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TargetConcept	urn:codex:bootstrap:1.0.0#TargetConcept#shape	urn:codex:bootstrap:1.0.0#TargetConcept#shape/property/trait/f2ef0d70878dd6ee20538ab51f8bef94ca47ec3243addbf9c2aa764660fcd992	trait	urn:codex:bootstrap:1.0.0#conceptSelector		urn:cdx:value-type:ConceptName			1	1								
TargetContext	urn:codex:bootstrap:1.0.0#TargetContext#shape	urn:codex:bootstrap:1.0.0#TargetContext#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TargetContext	urn:codex:bootstrap:1.0.0#TargetContext#shape	urn:codex:bootstrap:1.0.0#TargetContext#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TargetContext	urn:codex:bootstrap:1.0.0#TargetContext#shape	urn:codex:bootstrap:1.0.0#TargetContext#shape/property/trait/a72ca6dc0a92e84080f2dda6f7bc99a7a35be619b02c88bac20f0be220d6baaa	trait	urn:codex:bootstrap:1.0.0#contextSelector		urn:cdx:value-type:ConceptName			1	1								
Targets	urn:codex:bootstrap:1.0.0#Targets#shape	urn:codex:bootstrap:1.0.0#Targets#shape/property/child/0816fc31013825ca5f409d08acdadb71fe1008d86ef3601a139abdbf8fb16ba9	child	urn:codex:bootstrap:1.0.0#Targets#child/0816fc31013825ca5f409d08acdadb71fe1008d86ef3601a139abdbf8fb16ba9	urn:codex:bootstrap:1.0.0#TargetContext													
Targets	urn:codex:bootstrap:1.0.0#Targets#shape	urn:codex:bootstrap:1.0.0#Targets#shape/property/child/384b873ce59b888c39ded991e54f84c4bb370e10de12fd476b047216b7da7e11	child	urn:codex:bootstrap:1.0.0#Targets#child/384b873ce59b888c39ded991e54f84c4bb370e10de12fd476b047216b7da7e11	urn:codex:bootstrap:1.0.0#TargetConcept													
Targets	urn:codex:bootstrap:1.0.0#Targets#shape	urn:codex:bootstrap:1.0.0#Targets#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
Targets	urn:codex:bootstrap:1.0.0#Targets#shape	urn:codex:bootstrap:1.0.0#Targets#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
Targets	urn:codex:bootstrap:1.0.0#Targets#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0	urn:codex:bootstrap:1.0.0#Targets#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0/property/8a204f976e06c19a61f5d7df903b23ef701ef0a6a50e46ce78dafbf1f624e0cd		urn:codex:bootstrap:1.0.0#Targets#child/384b873ce59b888c39ded991e54f84c4bb370e10de12fd476b047216b7da7e11					1									
Targets	urn:codex:bootstrap:1.0.0#Targets#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1	urn:codex:bootstrap:1.0.0#Targets#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1/property/7c9d0ac6ad345953c5c033d39d10027579bce70dfe886b8712e0ba5db0140e12		urn:codex:bootstrap:1.0.0#Targets#child/0816fc31013825ca5f409d08acdadb71fe1008d86ef3601a139abdbf8fb16ba9					1									
Then	urn:codex:bootstrap:1.0.0#Then#shape	urn:codex:bootstrap:1.0.0#Then#shape/property/child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2	child	urn:codex:bootstrap:1.0.0#Then#child/1f1ee75c20d9e8bf4a33feea2915f6b88f24b21e995c0860033130c785d4b9f2	urn:codex:bootstrap:1.0.0#Rule				1	1								
Then	urn:codex:bootstrap:1.0.0#Then#shape	urn:codex:bootstrap:1.0.0#Then#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
Then	urn:codex:bootstrap:1.0.0#Then#shape	urn:codex:bootstrap:1.0.0#Then#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/property/trait/1f6fa6f69d185e6086d04e7330361bf9001a3b8d0ce511171055dc34eb90c1c5	trait	urn:codex:bootstrap:1.0.0#min		http://www.w3.org/2001/XMLSchema#integer				1								
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/property/trait/9baf3a40312f39849f46dad1040f2f039f1cffa1238c41e9db675315cfad39b6	trait	urn:codex:bootstrap:1.0.0#max		http://www.w3.org/2001/XMLSchema#integer				1								
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0/property/1a502986ebd894ccb9c367a58fe6d8ada39d7daa3a65930191a9be752853a7cd		urn:codex:bootstrap:1.0.0#min					1									
TraitCardinality	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1	urn:codex:bootstrap:1.0.0#TraitCardinality#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1/property/2300b3e5843522fc98e29748d2939261006f016029bfc31b63d99b6ee09a8512		urn:codex:bootstrap:1.0.0#max					1									
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/child/0bd62a15e6910a4096a63e5b01ba0456f59ed50a4c727662f3ddb1e2117380a7	child	urn:codex:bootstrap:1.0.0#TraitDefinition#child/0bd62a15e6910a4096a63e5b01ba0456f59ed50a4c727662f3ddb1e2117380a7	urn:codex:bootstrap:1.0.0#AllowedValues													
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	true							
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/3092a5f0dba05ff3cadc3c2c8eeacd47940b1837f9534bc559d19d8435c8b219	trait	urn:codex:bootstrap:1.0.0#priority						1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/524f5efb71994a671594a3f4692800faf517a2e8cc13beb305072be161b3db48	trait	urn:codex:bootstrap:1.0.0#isReferenceTrait		http://www.w3.org/2001/XMLSchema#boolean				1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	trait	urn:codex:bootstrap:1.0.0#name		http://www.w3.org/2001/XMLSchema#string			1	1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/c9046f7a37ad0ea7cee73355984fa5428982f8b37c8f7bcec91f7ac71a7cd104	trait	urn:codex:bootstrap:1.0.0#description		http://www.w3.org/2001/XMLSchema#string				1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/ee9030a273a5595ace785cb6f7f9dd8d2c8d53506df4a0d72e69c5c2645295c0	trait	urn:codex:bootstrap:1.0.0#defaultValueTypes		urn:cdx:value-type:ValueTypeExpression				1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/property/trait/f2e75d2354ae18520e04dfa8206292754727f3b01203d35d7f09116ad6a4ff00	trait	urn:codex:bootstrap:1.0.0#defaultValueType		urn:cdx:value-type:ValueTypeExpression				1								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/0	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/0/property/8c575c6b1fb336a33f0838b44945d8ed81f5e47d00894469376cb6cff60da454		urn:codex:bootstrap:1.0.0#defaultValueTypes						0								
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/0	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/0/property/d047366943676fb2212612aebd9da42f04717832914aea034ae58d479290a29d		urn:codex:bootstrap:1.0.0#defaultValueType					1									
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/1	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/1/property/8c575c6b1fb336a33f0838b44945d8ed81f5e47d00894469376cb6cff60da454		urn:codex:bootstrap:1.0.0#defaultValueTypes					1									
TraitDefinition	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/1	urn:codex:bootstrap:1.0.0#TraitDefinition#shape/xone/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/shape/1/property/d047366943676fb2212612aebd9da42f04717832914aea034ae58d479290a29d		urn:codex:bootstrap:1.0.0#defaultValueType						0								
TraitDefinitions	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape/property/child/db72c9d9ff237dcdf1eb95e945cda26c2e00da4fd7290057488b414f92d8bbce	child	urn:codex:bootstrap:1.0.0#TraitDefinitions#child/db72c9d9ff237dcdf1eb95e945cda26c2e00da4fd7290057488b414f92d8bbce	urn:codex:bootstrap:1.0.0#TraitDefinition				1									
TraitDefinitions	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitDefinitions	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape	urn:codex:bootstrap:1.0.0#TraitDefinitions#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitEquals	urn:codex:bootstrap:1.0.0#TraitEquals#shape	urn:codex:bootstrap:1.0.0#TraitEquals#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitEquals	urn:codex:bootstrap:1.0.0#TraitEquals#shape	urn:codex:bootstrap:1.0.0#TraitEquals#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitEquals	urn:codex:bootstrap:1.0.0#TraitEquals#shape	urn:codex:bootstrap:1.0.0#TraitEquals#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
TraitEquals	urn:codex:bootstrap:1.0.0#TraitEquals#shape	urn:codex:bootstrap:1.0.0#TraitEquals#shape/property/trait/cd42404d52ad55ccfa9aca4adc828aa5800ad9d385a0671fbcbf724118320619	trait	urn:codex:bootstrap:1.0.0#value		http://www.w3.org/2001/XMLSchema#string			1	1								
TraitExists	urn:codex:bootstrap:1.0.0#TraitExists#shape	urn:codex:bootstrap:1.0.0#TraitExists#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitExists	urn:codex:bootstrap:1.0.0#TraitExists#shape	urn:codex:bootstrap:1.0.0#TraitExists#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitExists	urn:codex:bootstrap:1.0.0#TraitExists#shape	urn:codex:bootstrap:1.0.0#TraitExists#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
TraitLessOrEqual	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitLessOrEqual	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitLessOrEqual	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape/property/trait/e2a96ba570c692d0dd062e2687e9c4c4edb701c187199a98ca7c03eba4455274	trait	urn:codex:bootstrap:1.0.0#leftTrait		urn:cdx:value-type:TraitName			1	1								
TraitLessOrEqual	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape	urn:codex:bootstrap:1.0.0#TraitLessOrEqual#shape/property/trait/e43cb2e8f4fb2056bd398c410f59d0ac806bc6d06cf0fa9d1bc8656fa2f57a86	trait	urn:codex:bootstrap:1.0.0#rightTrait		urn:cdx:value-type:TraitName			1	1								
TraitMissing	urn:codex:bootstrap:1.0.0#TraitMissing#shape	urn:codex:bootstrap:1.0.0#TraitMissing#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitMissing	urn:codex:bootstrap:1.0.0#TraitMissing#shape	urn:codex:bootstrap:1.0.0#TraitMissing#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitMissing	urn:codex:bootstrap:1.0.0#TraitMissing#shape	urn:codex:bootstrap:1.0.0#TraitMissing#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
TraitPath	urn:codex:bootstrap:1.0.0#TraitPath#shape	urn:codex:bootstrap:1.0.0#TraitPath#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitPath	urn:codex:bootstrap:1.0.0#TraitPath#shape	urn:codex:bootstrap:1.0.0#TraitPath#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitPath	urn:codex:bootstrap:1.0.0#TraitPath#shape	urn:codex:bootstrap:1.0.0#TraitPath#shape/property/trait/57ac355fb9fd5d4ebaa2a21f4052a9fadb7379b80c9c3e9f09d1162b76816227	trait	urn:codex:bootstrap:1.0.0#traitName		urn:cdx:value-type:TraitName			1	1								
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape	urn:codex:bootstrap:1.0.0#TraitRules#shape/property/child/02340bdf69b8a5146182c5baa59d2f924509090ec1f951f6cb63c6f1628e91e4	child	urn:codex:bootstrap:1.0.0#TraitRules#child/02340bdf69b8a5146182c5baa59d2f924509090ec1f951f6cb63c6f1628e91e4	urn:codex:bootstrap:1.0.0#AllowsTrait													
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape	urn:codex:bootstrap:1.0.0#TraitRules#shape/property/child/025d8d45fd5dabf9599fc2b4e8aecfa1e9b81bff3c554475e8d7cc5a269d58ae	child	urn:codex:bootstrap:1.0.0#TraitRules#child/025d8d45fd5dabf9599fc2b4e8aecfa1e9b81bff3c554475e8d7cc5a269d58ae	urn:codex:bootstrap:1.0.0#RequiresTrait													
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape	urn:codex:bootstrap:1.0.0#TraitRules#shape/property/child/e3d6faa4a9c2110974382fb0555ec03bf509eb57d80d06ba5516b1b5a910fc87	child	urn:codex:bootstrap:1.0.0#TraitRules#child/e3d6faa4a9c2110974382fb0555ec03bf509eb57d80d06ba5516b1b5a910fc87	urn:codex:bootstrap:1.0.0#ForbidsTrait													
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape	urn:codex:bootstrap:1.0.0#TraitRules#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape	urn:codex:bootstrap:1.0.0#TraitRules#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/0/property/4687cc1fb418f6ec2b5c2dd0dde29ef0682271d732bd11c3c8372a173f071660		urn:codex:bootstrap:1.0.0#TraitRules#child/025d8d45fd5dabf9599fc2b4e8aecfa1e9b81bff3c554475e8d7cc5a269d58ae					1									
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/1/property/7b1392a0abd0b6fb5d09195a2d7643f1cc065d680e5a3627e2e6524c1208d5af		urn:codex:bootstrap:1.0.0#TraitRules#child/02340bdf69b8a5146182c5baa59d2f924509090ec1f951f6cb63c6f1628e91e4					1									
TraitRules	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/2	urn:codex:bootstrap:1.0.0#TraitRules#shape/or/37d682d06b98556f4eeab841011a9e2e0554d6547504a0179606946fdc560efc/shape/2/property/ad5b91c4e867362268101675d4f3192cdeb3c5e1cb0a37616e2d84a9b0602308		urn:codex:bootstrap:1.0.0#TraitRules#child/e3d6faa4a9c2110974382fb0555ec03bf509eb57d80d06ba5516b1b5a910fc87					1									
TraitValueType	urn:codex:bootstrap:1.0.0#TraitValueType#shape	urn:codex:bootstrap:1.0.0#TraitValueType#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	predicate	urn:codex:bootstrap:1.0.0#codex/isEntity		http://www.w3.org/2001/XMLSchema#boolean			1	1	false							
TraitValueType	urn:codex:bootstrap:1.0.0#TraitValueType#shape	urn:codex:bootstrap:1.0.0#TraitValueType#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	predicate	urn:codex:bootstrap:1.0.0#codex/parentNode				http://www.w3.org/ns/shacl#IRI	1	1								
TraitValueType	urn:codex:bootstrap:1.0.0#TraitValueType#shape	urn:codex:bootstrap:1.0.0#TraitValueType#shape/property/trait/982055e51c25a06a78218a70083240ea36ba656fd9081bf39440f847aa46f825	trait	urn:codex:bootstrap:1.0.0#trait		urn:cdx:value-type:TraitName			1	1								
TraitValueType	urn:codex:bootstrap:1.0.0#TraitValueType#shape	urn:codex:bootstrap:1.0.0#TraitValueType#shape/property/trait/de99e44153e1bc4be5fbbde92bb4c8d8d0a256cde1c21acab3b4868203d6c9e4	trait	urn:codex:bootstrap:1.0.0#valueType		urn:cdx:value-type:ValueTypeExpression			1	1								
