AllowedValues	325	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/4	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil		
AllowedValues	331	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78		
AllowedValues	337	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/0	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/1		
AllowedValues	343	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#first	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db		
AllowedValues	349	urn:codex:bootstrap:1.0.0#AllowedValues#shape/list/ff2cd5be0c0f2b764740713cbcb7f23894b6cf398dd418cdbc7ce2fd56d2aca6/1	http://www.w3.org/1999/02/22-rdf-syntax-ns#rest	http://www.w3.org/1999/02/22-rdf-syntax-ns#nil		
AllowedValues	355	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	361	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/ns/shacl#class	urn:codex:bootstrap:1.0.0#EnumeratedConstraint		
AllowedValues	367	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	374	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#AllowedValues#child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78		
AllowedValues	380	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	386	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/ns/shacl#class	urn:codex:bootstrap:1.0.0#ValueIsOneOf		
AllowedValues	392	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	399	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#AllowedValues#child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db		
AllowedValues	405	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	411	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#datatype	http://www.w3.org/2001/XMLSchema#boolean		
AllowedValues	417	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#hasValue		http://www.w3.org/2001/XMLSchema#boolean	"false"
AllowedValues	424	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	431	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	438	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#codex/isEntity		
AllowedValues	444	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	450	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#maxCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	457	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	464	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#nodeKind	http://www.w3.org/ns/shacl#IRI		
AllowedValues	470	urn:codex:bootstrap:1.0.0#AllowedValues#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#codex/parentNode		
AllowedValues	476	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	482	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	489	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#AllowedValues#child/7ce202e472a1935c760c7fe8ff8734a7e6e6340dd9bc5c13d74d500079448e78		
AllowedValues	495	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#PropertyShape		
AllowedValues	501	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/ns/shacl#minCount		http://www.w3.org/2001/XMLSchema#integer	"1"
AllowedValues	508	urn:codex:bootstrap:1.0.0#AllowedValues#shape/xone/alt/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db	http://www.w3.org/ns/shacl#path	urn:codex:bootstrap:1.0.0#AllowedValues#child/faa69cca183e34ba59b9f8e5764cc6992bf00f9619855a10ab03a6737430e7db		
AllowsChildConcept	518	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/1999/02/22-rdf-syntax-ns#type	http://www.w3.org/ns/shacl#NodeShape		
AllowsChildConcept	524	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#closed		http://www.w3.org/2001/XMLSchema#boolean	"true"
AllowsChildConcept	531	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#ignoredProperties	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/list/7b992083edecb717cfebe6e29bf4d75ddbe7519e81df1e57bcda024413587453/0		
AllowsChildConcept	537	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/property/predicate/28c6fdde3c613b7db5df17df3f19647f8ea857a00406bcd26b4ef46d5dc096c1		
AllowsChildConcept	543	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/property/predicate/94b325d3b779e9462c3971acf10d3bff2691d4af8b34ac3c9d975c05a0434378		
AllowsChildConcept	549	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/property/trait/1f6fa6f69d185e6086d04e7330361bf9001a3b8d0ce511171055dc34eb90c1c5		
AllowsChildConcept	555	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/property/trait/9baf3a40312f39849f46dad1040f2f039f1cffa1238c41e9db675315cfad39b6		
AllowsChildConcept	561	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape	http://www.w3.org/ns/shacl#property	urn:codex:bootstrap:1.0.0#AllowsChildConcept#shape/property/trait/f2ef0d70878dd6ee20538ab51f8bef94ca47ec3243addbf9c2aa764660fcd992		
